fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
6,mom_3_1,0,0.11076035350561142,0.09327571839094162,0.0174846351146698
6,mom_3_1,1,0.11076035350561142,0.09570374339818954,0.015056610107421875
6,mom_3_1,2,0.11076035350561142,0.09493821859359741,0.015822134912014008
6,tsmom_12,0,0.11076035350561142,-0.05117117613554001,0.16193152964115143
6,tsmom_12,1,0.11076035350561142,-0.03152449429035187,0.1422848477959633
6,tsmom_12,2,0.11076035350561142,-0.031640440225601196,0.14240079373121262
6,tsmom_sign_12,0,0.11076035350561142,0.12624040246009827,-0.015480048954486847
6,tsmom_sign_12,1,0.11076035350561142,0.12196735292673111,-0.01120699942111969
6,tsmom_sign_12,2,0.11076035350561142,0.12235508859157562,-0.011594735085964203
6,reversal_1m,0,0.11076035350561142,0.10020245611667633,0.010557897388935089
6,reversal_1m,1,0.11076035350561142,0.11268800497055054,-0.0019276514649391174
6,reversal_1m,2,0.11076035350561142,0.10164649039506912,0.009113863110542297
6,ma_gap_12m,0,0.11076035350561142,0.11601932346820831,-0.005258969962596893
6,ma_gap_12m,1,0.11076035350561142,0.12122972309589386,-0.01046936959028244
6,ma_gap_12m,2,0.11076035350561142,0.11281748861074448,-0.0020571351051330566
6,ma_crossover_6_12,0,0.11076035350561142,0.12378432601690292,-0.013023972511291504
6,ma_crossover_6_12,1,0.11076035350561142,0.11769627034664154,-0.006935916841030121
6,ma_crossover_6_12,2,0.11076035350561142,0.11309363692998886,-0.0023332834243774414
6,vol_3m,0,0.11076035350561142,0.11030508577823639,0.0004552677273750305
6,vol_3m,1,0.11076035350561142,0.11017041653394699,0.0005899369716644287
6,vol_3m,2,0.11076035350561142,0.1075262725353241,0.003234080970287323
6,vol_12m,0,0.11076035350561142,0.11054309457540512,0.00021725893020629883
6,vol_12m,1,0.11076035350561142,0.11081905663013458,-5.870312452316284e-05
6,vol_12m,2,0.11076035350561142,0.11018724739551544,0.0005731061100959778
6,vol_regime_3_12,0,0.11076035350561142,0.10432548820972443,0.006434865295886993
6,vol_regime_3_12,1,0.11076035350561142,0.10336843132972717,0.007391922175884247
6,vol_regime_3_12,2,0.11076035350561142,0.10530201345682144,0.005458340048789978
6,log_volume,0,0.11076035350561142,0.07439329475164413,0.036367058753967285
6,log_volume,1,0.11076035350561142,0.09324876219034195,0.01751159131526947
6,log_volume,2,0.11076035350561142,0.07038374990224838,0.04037660360336304
6,abnormal_log_volume,0,0.11076035350561142,0.11372300982475281,-0.002962656319141388
6,abnormal_log_volume,1,0.11076035350561142,0.10929760336875916,0.0014627501368522644
6,abnormal_log_volume,2,0.11076035350561142,0.11116538196802139,-0.00040502846240997314
6,macro_vix,0,0.11076035350561142,0.11076035350561142,0.0
6,macro_vix,1,0.11076035350561142,0.11076035350561142,0.0
6,macro_vix,2,0.11076035350561142,0.11076035350561142,0.0
6,macro_epu,0,0.11076035350561142,0.11076035350561142,0.0
6,macro_epu,1,0.11076035350561142,0.11076035350561142,0.0
6,macro_epu,2,0.11076035350561142,0.11076035350561142,0.0
6,macro_credit_spread,0,0.11076035350561142,0.11076035350561142,0.0
